                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.0258,                 1.9149,                 1.5943,                 0.9823,                0.65278,                  0.638,                0.27964,                 1.9312,                 2.2927,                 1.6335,              1.429e-05,              1.429e-05,              1.429e-05
